Frequency,Attenuation,! FILETYPE CSV,
30000,-62.5309242797712,! VERSION 1.0,1
3663671681.6817,-35.0501483601886,,
3668676656.65668,-35.025217923271,,
3673681631.63165,-35.0286320676303,,
3678686606.60663,-34.7099335070267,,
3683691581.5816,-34.0702587553718,,
3688696556.55658,-33.3397673993732,,
3693701531.53155,-32.5587219326498,,
3698706506.50653,-31.982834978889,,
3703711481.4815,-31.6502126622557,,
3708716456.45648,-31.5963384753248,,
3713721431.43145,-31.9490498777394,,
3718726406.40643,-32.2529147153268,,
3723731381.3814,-32.7048566760136,,
3728736356.35638,-33.2750722576422,,
3733741331.33135,-33.6984383907258,,
3738746306.30633,-33.9005670911915,,
3743751281.2813,-33.9816014964088,,
3748756256.25628,-34.0452851027502,,
3753761231.23125,-34.1955334563697,,
3758766206.20623,-34.1725902656447,,
3763771181.1812,-33.8239053127597,,
3768776156.15618,-33.4267255449172,,
3773781131.13116,-33.4974773732964,,
3778786106.10613,-33.9711845250853,,
3783791081.08111,-34.8161617172104,,
3788796056.05608,-35.8279307661753,,
3793801031.03106,-36.8786937136636,,
3798806006.00603,-37.939712772514,,
3803810980.98101,-38.8961618938944,,
3808815955.95598,-39.9054681702954,,
3813820930.93096,-41.2141870475551,,
3818825905.90593,-42.6790866882678,,
3823830880.88091,-44.26484101249,,
3828835855.85588,-45.9897516752159,,
3833840830.83086,-48.3692541083616,,
3838845805.80583,-51.4915213181036,,
3843850780.78081,-55.9225932676217,,
3848855755.75578,-62.4097003234431,,
3853860730.73076,-58.8901471627463,,
3858865705.70573,-53.7602372669766,,
3863870680.68071,-50.1073833301782,,
3868875655.65568,-47.1667301032222,,
3873880630.63066,-44.7507217169724,,
3878885605.60563,-42.8588775617295,,
3883890580.58061,-41.3938800300698,,
3888895555.55558,-40.0708767937934,,
3893900530.53056,-38.8715653786816,,
3898905505.50553,-37.7546018400904,,
3903910480.48051,-36.556768061378,,
3908915455.45548,-35.3309242405515,,
3913920430.43046,-34.0725071259785,,
3918925405.40543,-32.8358112753193,,
3923930380.38041,-31.7163411033935,,
3928935355.35538,-30.811712264091,,
3933940330.33036,-30.0665889002955,,
3938945305.30533,-29.232779660129,,
3943950280.28031,-28.3114931263812,,
3948955255.25528,-27.5233515578939,,
3953960230.23026,-26.8771083231181,,
3958965205.20523,-26.3845382967324,,
3963970180.18021,-26.0889699323003,,
3968975155.15518,-25.8346720262987,,
3973980130.13016,-25.7251228020531,,
3978985105.10513,-25.6904057947123,,
3983990080.08011,-25.6779553272088,,
3988995055.05508,-25.6928790013384,,
3994000030.03006,-25.660664988359,,
3999005005.00503,-25.5256953297246,,
4004009979.98001,-25.308731110508,,
4009014954.95499,-25.0995151057848,,
4014019929.92996,-24.9149802519508,,
4019024904.90494,-24.7078891384108,,
4024029879.87991,-24.4100605921,,
4029034854.85489,-24.0556917491907,,
4034039829.82986,-23.7270276913292,,
4039044804.80484,-23.4510792719762,,
4044049779.77981,-23.1980100991406,,
4049054754.75479,-22.935425362603,,
4054059729.72976,-22.6357539707552,,
4059064704.70474,-22.3568733675073,,
4064069679.67971,-22.1690074662892,,
4069074654.65469,-22.0432453695616,,
4074079629.62966,-22.0258943250107,,
4079084604.60464,-22.0356204580939,,
4084089579.57961,-22.0900450725439,,
4089094554.55459,-22.1933562805605,,
4094099529.52956,-22.3662041343665,,
4099104504.50454,-22.5803684920479,,
4104109479.47951,-22.8165531655684,,
4109114454.45449,-23.0852057308474,,
4114119429.42946,-23.3471948507736,,
4119124404.40444,-23.6407022524222,,
4124129379.37941,-23.9402752007673,,
4129134354.35439,-24.2180924029508,,
4134139329.32936,-24.4646972132871,,
4139144304.30434,-24.6883753330108,,
4144149279.27931,-24.8780920123702,,
4149154254.25429,-24.9717902287344,,
4154159229.22926,-25.0112717824669,,
4159164204.20424,-25.0058165789334,,
4164169179.17921,-24.9780429309748,,
4169174154.15419,-24.9149113620139,,
4174179129.12916,-24.8543759344548,,
4179184104.10414,-24.7269310825868,,
4184189079.07911,-24.5942767865464,,
4189194054.05409,-24.5215233325662,,
4194199029.02906,-24.5084608778567,,
4199204004.00404,-24.5559852267091,,
4204208978.97901,-24.6268518431624,,
4209213953.95399,-24.5666841520997,,
4214218928.92896,-24.4095032607109,,
4219223903.90394,-24.137562566105,,
4224228878.87891,-23.9011867587816,,
4229233853.85389,-23.7440651512891,,
4234238828.82887,-23.6727744741551,,
4239243803.80384,-23.6302342387524,,
4244248778.77882,-23.6603842144882,,
4249253753.75379,-23.7483136998233,,
4254258728.72877,-23.8492260509919,,
4259263703.70374,-23.9431626420651,,
4264268678.67872,-23.8843904922282,,
4269273653.65369,-23.6236248044959,,
4274278628.62867,-23.2720607873496,,
4279283603.60364,-22.8593700387499,,
4284288578.57862,-22.4044370451859,,
4289293553.55359,-21.9380480618101,,
4294298528.52857,-21.5257770706284,,
4299303503.50354,-21.2038151355672,,
4304308478.47852,-20.9862948404169,,
4309313453.45349,-20.8426386643732,,
4314318428.42846,-20.7844173018597,,
4319323403.40344,-20.7333648619487,,
4324328378.37841,-20.682837839,,
4329333353.35339,-20.6119865084877,,
4334338328.32836,-20.5349409851512,,
4339343303.30334,-20.5171615952692,,
4344348278.27831,-20.5874659936506,,
4349353253.25329,-20.6975495032275,,
4354358228.22826,-20.8245012581728,,
4359363203.20324,-20.9905436691487,,
4364368178.17821,-21.1690924317482,,
4369373153.15319,-21.3599575062581,,
4374378128.12816,-21.5527806175189,,
4379383103.10314,-21.7056569447923,,
4384388078.07811,-21.8078165472909,,
4389393053.05308,-21.8145396472669,,
4394398028.02806,-21.6903817467145,,
4399403003.00303,-21.3902878967534,,
4404407977.97801,-21.019391244531,,
4409412952.95298,-20.6579396771345,,
4414417927.92796,-20.3696271172165,,
4419422902.90293,-20.2140929318222,,
4424427877.87791,-20.1918135471398,,
4429432852.85288,-20.2674651936848,,
4434437827.82786,-20.397091814534,,
4439442802.80283,-20.5561910319977,,
4444447777.77781,-20.7078437241136,,
4449452752.75278,-20.8368743786496,,
4454457727.72775,-20.9382330062964,,
4459462702.70273,-21.027700309863,,
4464467677.6777,-21.0960768244086,,
4469472652.65268,-21.1461622787782,,
4474477627.62765,-21.2077886858081,,
4479482602.60263,-21.3201657668741,,
4484487577.5776,-21.4330304551433,,
4489492552.55258,-21.5847087246964,,
4494497527.52755,-21.7431176794802,,
4499502502.50253,-21.9310044401349,,
4504507477.4775,-22.1352721520541,,
4509512452.45248,-22.3072305295318,,
4514517427.42745,-22.4183939525765,,
4519522402.40242,-22.527228004,,
4524527377.3774,-22.5987964866364,,
4529532352.35237,-22.6224007383195,,
4534537327.32735,-22.6666571113215,,
4539542302.30232,-22.7089324877682,,
4544547277.2773,-22.7680284024727,,
4549552252.25227,-22.8303105644652,,
4554557227.22725,-22.8958820554458,,
4559562202.20222,-22.9425732253519,,
4564567177.1772,-23.0277659547676,,
4569572152.15217,-23.1702397607656,,
4574577127.12715,-23.2465573436731,,
4579582102.10212,-23.1868818517521,,
4584587077.0771,-22.9543372946225,,
4589592052.05207,-22.5804000469179,,
4594597027.02704,-22.1671265995117,,
4599602002.00202,-21.7351991993569,,
4604606976.97699,-21.3261502002919,,
4609611951.95197,-20.9873683893201,,
4614616926.92694,-20.6817588622425,,
4619621901.90192,-20.3868207875942,,
4624626876.87689,-20.1311181240524,,
4629631851.85187,-19.9646829829031,,
4634636826.82684,-19.8349000801383,,
4639641801.80182,-19.7206491208534,,
4644646776.77679,-19.6240091455728,,
4649651751.75177,-19.5701999882901,,
4654656726.72674,-19.5670083079645,,
4659661701.70171,-19.6243907180675,,
4664666676.67669,-19.7313293892434,,
4669671651.65166,-19.87556863678,,
4674676626.62664,-20.0513944367572,,
4679681601.60161,-20.2705711499431,,
4684686576.57659,-20.5338981852273,,
4689691551.55156,-20.7967282974901,,
4694696526.52654,-21.0527859191433,,
4699701501.50151,-21.2923340646067,,
4704706476.47649,-21.5000491234758,,
4709711451.45146,-21.6913995324282,,
4714716426.42644,-21.7958106898008,,
4719721401.40141,-21.829682409776,,
4724726376.37638,-21.8603560747153,,
4729731351.35136,-21.8828466808315,,
4734736326.32633,-21.8989259390324,,
4739741301.30131,-21.8884208104408,,
4744746276.27628,-21.8081218526789,,
4749751251.25126,-21.70897097557,,
4754756226.22623,-21.5864345803923,,
4759761201.20121,-21.4429297972452,,
4764766176.17618,-21.2994026850929,,
4769771151.15116,-21.1824321272005,,
4774776126.12613,-21.0946404736733,,
4779781101.10111,-20.9947297703062,,
4784786076.07608,-20.9009106452395,,
4789791051.05105,-20.8708384553562,,
4794796026.02603,-20.8838655896748,,
4799801001.001,-20.9183205506553,,
4804805975.97598,-20.9567458706117,,
4809810950.95095,-20.9173279823966,,
4814815925.92593,-20.7346832479141,,
4819820900.9009,-20.4822013983583,,
4824825875.87588,-20.2160658860786,,
4829830850.85085,-19.9662095298138,,
4834835825.82583,-19.7730288016243,,
4839840800.8008,-19.6414266213379,,
4844845775.77578,-19.5588368788894,,
4849850750.75075,-19.5306428688956,,
4854855725.72573,-19.5739783629999,,
4859860700.7007,-19.6607689354809,,
4864865675.67567,-19.7932160245127,,
4869870650.65065,-19.9370560124138,,
4874875625.62562,-20.1207808652182,,
4879880600.6006,-20.3284115986248,,
4884885575.57557,-20.5854253531912,,
4889890550.55055,-20.8697366655008,,
4894895525.52552,-21.1333759000537,,
4899900500.5005,-21.3136540595429,,
4904905475.47547,-21.4458724066839,,
4909910450.45045,-21.5656075242367,,
4914915425.42542,-21.6401772736872,,
4919920400.4004,-21.672091598431,,
4924925375.37537,-21.657098132018,,
4929930350.35034,-21.655556192471,,
4934935325.32532,-21.645030507671,,
4939940300.30029,-21.6322996976687,,
4944945275.27527,-21.6192531208484,,
4949950250.25024,-21.6148769196015,,
4954955225.22522,-21.6304415405902,,
4959960200.20019,-21.6699411914107,,
4964965175.17517,-21.7142403045987,,
4969970150.15014,-21.757744868451,,
4974975125.12512,-21.7432202751648,,
4979980100.10009,-21.65378190476,,
4984985075.07507,-21.5131682896863,,
4989990050.05004,-21.3306511431325,,
4994995025.02501,-21.1404014233564,,
4999999999.99999,-20.9389295891491,,
